Ethnicity,Gender,Arrests
17.00,2.00,26.00
17.00,2.00,251.00
17.00,2.00,342.00
17.00,2.00,1.00
17.00,2.00,7.00
17.00,2.00,70.00
17.00,2.00,0.00
17.00,2.00,1.00
17.00,2.00,13.00
17.00,2.00,0.00
17.00,2.00,34.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,1.00
17.00,2.00,2.00
17.00,2.00,7.00
17.00,2.00,1.00
17.00,2.00,198.00
17.00,2.00,9.00
17.00,2.00,2.00
17.00,2.00,29.00
17.00,2.00,3.00
17.00,2.00,12.00
17.00,2.00,120.00
17.00,2.00,15.00
17.00,2.00,1.00
17.00,2.00,7.00
17.00,2.00,4.00
17.00,2.00,400.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,3.00
17.00,2.00,2.00
17.00,2.00,13.00
17.00,2.00,0.00
17.00,2.00,19.00
17.00,2.00,53.00
17.00,2.00,67.00
17.00,2.00,0.00
17.00,2.00,25.00
17.00,2.00,14.00
17.00,2.00,265.00
17.00,2.00,9.00
17.00,2.00,52.00
17.00,2.00,267.00
17.00,2.00,453.00
17.00,2.00,2.00
17.00,2.00,134.00
17.00,2.00,517.00
17.00,2.00,0.00
17.00,2.00,53.00
17.00,2.00,116.00
17.00,2.00,19.00
17.00,2.00,277.00
17.00,2.00,18.00
17.00,2.00,15.00
17.00,2.00,25.00
17.00,2.00,3.00
17.00,2.00,53.00
17.00,2.00,13.00
17.00,2.00,1684.00
17.00,2.00,70.00
17.00,2.00,69.00
17.00,2.00,177.00
17.00,2.00,14.00
17.00,2.00,63.00
17.00,2.00,682.00
17.00,2.00,72.00
17.00,2.00,14.00
17.00,2.00,29.00
17.00,2.00,38.00
17.00,2.00,4018.00
17.00,2.00,0.00
17.00,2.00,24.00
17.00,2.00,35.00
17.00,2.00,43.00
17.00,2.00,125.00
17.00,2.00,0.00
17.00,2.00,112.00
17.00,2.00,323.00
17.00,2.00,401.00
17.00,2.00,0.00
17.00,2.00,179.00
17.00,2.00,90.00
17.00,2.00,1514.00
17.00,2.00,33.00
17.00,2.00,177.00
17.00,2.00,1896.00
17.00,2.00,3232.00
17.00,2.00,36.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,2.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,1.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,1.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,2.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
17.00,2.00,0.00
20.00,2.00,1762.00
20.00,2.00,549.00
20.00,2.00,0.00
20.00,2.00,1061.00
20.00,2.00,1074.00
20.00,2.00,542.00
20.00,2.00,1204.00
20.00,2.00,921.00
20.00,2.00,501.00
20.00,2.00,1010.00
20.00,2.00,452.00
20.00,2.00,824.00
20.00,2.00,385.00
20.00,2.00,2683.00
20.00,2.00,533.00
20.00,2.00,2032.00
20.00,2.00,927.00
20.00,2.00,825.00
20.00,2.00,1629.00
20.00,2.00,3407.00
20.00,2.00,530.00
20.00,2.00,777.00
20.00,2.00,19.00
20.00,2.00,2141.00
20.00,2.00,6747.00
20.00,2.00,0.00
20.00,2.00,1327.00
20.00,2.00,1028.00
20.00,2.00,656.00
20.00,2.00,2493.00
20.00,2.00,0.00
20.00,2.00,2098.00
20.00,2.00,1086.00
20.00,2.00,1039.00
20.00,2.00,0.00
20.00,2.00,821.00
20.00,2.00,1618.00
20.00,2.00,1970.00
20.00,2.00,312.00
20.00,2.00,927.00
20.00,2.00,1604.00
20.00,2.00,2862.00
20.00,2.00,641.00
20.00,2.00,2045.00
20.00,2.00,484.00
20.00,2.00,0.00
20.00,2.00,1221.00
20.00,2.00,1385.00
20.00,2.00,661.00
20.00,2.00,1391.00
20.00,2.00,1299.00
20.00,2.00,845.00
20.00,2.00,1135.00
20.00,2.00,606.00
20.00,2.00,785.00
20.00,2.00,444.00
20.00,2.00,2599.00
20.00,2.00,684.00
20.00,2.00,2257.00
20.00,2.00,959.00
20.00,2.00,913.00
20.00,2.00,1607.00
20.00,2.00,1928.00
20.00,2.00,681.00
20.00,2.00,797.00
20.00,2.00,28.00
20.00,2.00,1843.00
20.00,2.00,5437.00
20.00,2.00,0.00
20.00,2.00,1246.00
20.00,2.00,1049.00
20.00,2.00,734.00
20.00,2.00,2519.00
20.00,2.00,0.00
20.00,2.00,2303.00
20.00,2.00,1372.00
20.00,2.00,1301.00
20.00,2.00,0.00
20.00,2.00,1058.00
20.00,2.00,1498.00
20.00,2.00,2495.00
20.00,2.00,417.00
20.00,2.00,1203.00
20.00,2.00,1779.00
20.00,2.00,2594.00
20.00,2.00,989.00
20.00,2.00,15659.00
20.00,2.00,3806.00
20.00,2.00,0.00
20.00,2.00,10355.00
20.00,2.00,10844.00
20.00,2.00,5174.00
20.00,2.00,10564.00
20.00,2.00,11052.00
20.00,2.00,6465.00
20.00,2.00,8372.00
20.00,2.00,4070.00
20.00,2.00,5617.00
20.00,2.00,3205.00
20.00,2.00,23273.00
20.00,2.00,5520.00
20.00,2.00,14241.00
20.00,2.00,7383.00
20.00,2.00,7585.00
20.00,2.00,12513.00
20.00,2.00,14193.00
20.00,2.00,5280.00
20.00,2.00,5420.00
20.00,2.00,457.00
20.00,2.00,14842.00
20.00,2.00,46326.00
20.00,2.00,0.00
20.00,2.00,11520.00
20.00,2.00,7235.00
20.00,2.00,5535.00
20.00,2.00,20153.00
20.00,2.00,0.00
20.00,2.00,18517.00
20.00,2.00,10939.00
20.00,2.00,9898.00
20.00,2.00,0.00
20.00,2.00,7009.00
20.00,2.00,11801.00
20.00,2.00,18578.00
20.00,2.00,3394.00
20.00,2.00,8357.00
20.00,2.00,17777.00
20.00,2.00,21455.00
20.00,2.00,6046.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,5.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,1.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,58.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,2.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,1.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,1.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,1.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,4.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,2.00
20.00,2.00,0.00
20.00,2.00,7.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,10.00
20.00,2.00,1.00
20.00,2.00,5.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,8.00
20.00,2.00,1.00
20.00,2.00,2.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,1.00
20.00,2.00,1.00
20.00,2.00,6.00
20.00,2.00,1.00
20.00,2.00,0.00
20.00,2.00,0.00
20.00,2.00,3.00
20.00,2.00,2.00
20.00,2.00,0.00
20.00,2.00,1.00
20.00,2.00,1.00
20.00,2.00,2.00
20.00,2.00,1.00
20.00,2.00,5.00
20.00,2.00,2.00
20.00,2.00,1.00
20.00,2.00,0.00
21.00,2.00,17.00
21.00,2.00,33.00
21.00,2.00,0.00
21.00,2.00,16.00
21.00,2.00,2.00
21.00,2.00,1.00
21.00,2.00,4.00
21.00,2.00,2.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,3.00
21.00,2.00,1.00
21.00,2.00,5.00
21.00,2.00,33.00
21.00,2.00,3.00
21.00,2.00,10.00
21.00,2.00,27.00
21.00,2.00,1.00
21.00,2.00,10.00
21.00,2.00,31.00
21.00,2.00,12.00
21.00,2.00,3.00
21.00,2.00,1.00
21.00,2.00,18.00
21.00,2.00,319.00
21.00,2.00,0.00
21.00,2.00,18.00
21.00,2.00,3.00
21.00,2.00,3.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,4.00
21.00,2.00,0.00
21.00,2.00,10.00
21.00,2.00,0.00
21.00,2.00,17.00
21.00,2.00,8.00
21.00,2.00,56.00
21.00,2.00,2.00
21.00,2.00,10.00
21.00,2.00,23.00
21.00,2.00,20.00
21.00,2.00,10.00
21.00,2.00,22.00
21.00,2.00,25.00
21.00,2.00,0.00
21.00,2.00,14.00
21.00,2.00,1.00
21.00,2.00,4.00
21.00,2.00,6.00
21.00,2.00,1.00
21.00,2.00,2.00
21.00,2.00,9.00
21.00,2.00,2.00
21.00,2.00,8.00
21.00,2.00,2.00
21.00,2.00,31.00
21.00,2.00,5.00
21.00,2.00,18.00
21.00,2.00,27.00
21.00,2.00,4.00
21.00,2.00,15.00
21.00,2.00,23.00
21.00,2.00,8.00
21.00,2.00,9.00
21.00,2.00,0.00
21.00,2.00,29.00
21.00,2.00,278.00
21.00,2.00,0.00
21.00,2.00,18.00
21.00,2.00,9.00
21.00,2.00,9.00
21.00,2.00,1.00
21.00,2.00,0.00
21.00,2.00,9.00
21.00,2.00,0.00
21.00,2.00,12.00
21.00,2.00,0.00
21.00,2.00,8.00
21.00,2.00,21.00
21.00,2.00,57.00
21.00,2.00,3.00
21.00,2.00,12.00
21.00,2.00,22.00
21.00,2.00,17.00
21.00,2.00,19.00
21.00,2.00,219.00
21.00,2.00,149.00
21.00,2.00,0.00
21.00,2.00,74.00
21.00,2.00,29.00
21.00,2.00,23.00
21.00,2.00,86.00
21.00,2.00,63.00
21.00,2.00,46.00
21.00,2.00,35.00
21.00,2.00,36.00
21.00,2.00,56.00
21.00,2.00,56.00
21.00,2.00,368.00
21.00,2.00,53.00
21.00,2.00,115.00
21.00,2.00,217.00
21.00,2.00,21.00
21.00,2.00,198.00
21.00,2.00,130.00
21.00,2.00,72.00
21.00,2.00,44.00
21.00,2.00,18.00
21.00,2.00,200.00
21.00,2.00,3281.00
21.00,2.00,0.00
21.00,2.00,149.00
21.00,2.00,27.00
21.00,2.00,79.00
21.00,2.00,17.00
21.00,2.00,0.00
21.00,2.00,70.00
21.00,2.00,18.00
21.00,2.00,80.00
21.00,2.00,0.00
21.00,2.00,101.00
21.00,2.00,130.00
21.00,2.00,560.00
21.00,2.00,48.00
21.00,2.00,55.00
21.00,2.00,425.00
21.00,2.00,180.00
21.00,2.00,80.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,2.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,1.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
21.00,2.00,0.00
1.00,2.00,11.00
1.00,2.00,19.00
1.00,2.00,16.00
1.00,2.00,4.00
1.00,2.00,11.00
1.00,2.00,1.00
1.00,2.00,11.00
1.00,2.00,2.00
1.00,2.00,2.00
1.00,2.00,0.00
1.00,2.00,1.00
1.00,2.00,7.00
1.00,2.00,4.00
1.00,2.00,46.00
1.00,2.00,5.00
1.00,2.00,8.00
1.00,2.00,16.00
1.00,2.00,5.00
1.00,2.00,22.00
1.00,2.00,0.00
1.00,2.00,23.00
1.00,2.00,1.00
1.00,2.00,1.00
1.00,2.00,19.00
1.00,2.00,577.00
1.00,2.00,2.00
1.00,2.00,6.00
1.00,2.00,2.00
1.00,2.00,34.00
1.00,2.00,16.00
1.00,2.00,0.00
1.00,2.00,6.00
1.00,2.00,38.00
1.00,2.00,14.00
1.00,2.00,2.00
1.00,2.00,18.00
1.00,2.00,15.00
1.00,2.00,46.00
1.00,2.00,7.00
1.00,2.00,6.00
1.00,2.00,59.00
1.00,2.00,28.00
1.00,2.00,5.00
1.00,2.00,26.00
1.00,2.00,29.00
1.00,2.00,30.00
1.00,2.00,8.00
1.00,2.00,17.00
1.00,2.00,4.00
1.00,2.00,10.00
1.00,2.00,11.00
1.00,2.00,21.00
1.00,2.00,2.00
1.00,2.00,2.00
1.00,2.00,7.00
1.00,2.00,2.00
1.00,2.00,51.00
1.00,2.00,1.00
1.00,2.00,18.00
1.00,2.00,25.00
1.00,2.00,12.00
1.00,2.00,45.00
1.00,2.00,0.00
1.00,2.00,58.00
1.00,2.00,6.00
1.00,2.00,7.00
1.00,2.00,13.00
1.00,2.00,771.00
1.00,2.00,2.00
1.00,2.00,9.00
1.00,2.00,2.00
1.00,2.00,19.00
1.00,2.00,21.00
1.00,2.00,10.00
1.00,2.00,19.00
1.00,2.00,38.00
1.00,2.00,25.00
1.00,2.00,2.00
1.00,2.00,20.00
1.00,2.00,28.00
1.00,2.00,78.00
1.00,2.00,10.00
1.00,2.00,12.00
1.00,2.00,91.00
1.00,2.00,44.00
1.00,2.00,4.00
1.00,2.00,149.00
1.00,2.00,145.00
1.00,2.00,136.00
1.00,2.00,79.00
1.00,2.00,171.00
1.00,2.00,28.00
1.00,2.00,107.00
1.00,2.00,90.00
1.00,2.00,47.00
1.00,2.00,37.00
1.00,2.00,10.00
1.00,2.00,64.00
1.00,2.00,47.00
1.00,2.00,517.00
1.00,2.00,47.00
1.00,2.00,125.00
1.00,2.00,182.00
1.00,2.00,108.00
1.00,2.00,323.00
1.00,2.00,0.00
1.00,2.00,308.00
1.00,2.00,40.00
1.00,2.00,42.00
1.00,2.00,113.00
1.00,2.00,5477.00
1.00,2.00,23.00
1.00,2.00,27.00
1.00,2.00,22.00
1.00,2.00,99.00
1.00,2.00,248.00
1.00,2.00,74.00
1.00,2.00,147.00
1.00,2.00,177.00
1.00,2.00,175.00
1.00,2.00,15.00
1.00,2.00,176.00
1.00,2.00,190.00
1.00,2.00,516.00
1.00,2.00,98.00
1.00,2.00,82.00
1.00,2.00,711.00
1.00,2.00,405.00
1.00,2.00,55.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,1.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,1.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,1.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,2.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,3.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
1.00,2.00,0.00
2.00,2.00,21.00
2.00,2.00,32.00
2.00,2.00,10.00
2.00,2.00,15.00
2.00,2.00,4.00
2.00,2.00,4.00
2.00,2.00,7.00
2.00,2.00,12.00
2.00,2.00,12.00
2.00,2.00,2.00
2.00,2.00,2.00
2.00,2.00,24.00
2.00,2.00,31.00
2.00,2.00,66.00
2.00,2.00,4.00
2.00,2.00,33.00
2.00,2.00,33.00
2.00,2.00,5.00
2.00,2.00,88.00
2.00,2.00,0.00
2.00,2.00,28.00
2.00,2.00,4.00
2.00,2.00,1.00
2.00,2.00,49.00
2.00,2.00,1994.00
2.00,2.00,10.00
2.00,2.00,23.00
2.00,2.00,2.00
2.00,2.00,12.00
2.00,2.00,9.00
2.00,2.00,6.00
2.00,2.00,25.00
2.00,2.00,24.00
2.00,2.00,11.00
2.00,2.00,10.00
2.00,2.00,20.00
2.00,2.00,52.00
2.00,2.00,52.00
2.00,2.00,3.00
2.00,2.00,13.00
2.00,2.00,72.00
2.00,2.00,28.00
2.00,2.00,5.00
2.00,2.00,33.00
2.00,2.00,31.00
2.00,2.00,14.00
2.00,2.00,17.00
2.00,2.00,3.00
2.00,2.00,2.00
2.00,2.00,15.00
2.00,2.00,17.00
2.00,2.00,16.00
2.00,2.00,0.00
2.00,2.00,2.00
2.00,2.00,22.00
2.00,2.00,9.00
2.00,2.00,77.00
2.00,2.00,2.00
2.00,2.00,32.00
2.00,2.00,49.00
2.00,2.00,13.00
2.00,2.00,85.00
2.00,2.00,0.00
2.00,2.00,41.00
2.00,2.00,6.00
2.00,2.00,6.00
2.00,2.00,22.00
2.00,2.00,1650.00
2.00,2.00,12.00
2.00,2.00,8.00
2.00,2.00,1.00
2.00,2.00,29.00
2.00,2.00,41.00
2.00,2.00,12.00
2.00,2.00,24.00
2.00,2.00,26.00
2.00,2.00,23.00
2.00,2.00,7.00
2.00,2.00,22.00
2.00,2.00,57.00
2.00,2.00,59.00
2.00,2.00,17.00
2.00,2.00,13.00
2.00,2.00,70.00
2.00,2.00,18.00
2.00,2.00,10.00
2.00,2.00,234.00
2.00,2.00,137.00
2.00,2.00,116.00
2.00,2.00,89.00
2.00,2.00,62.00
2.00,2.00,10.00
2.00,2.00,55.00
2.00,2.00,63.00
2.00,2.00,104.00
2.00,2.00,32.00
2.00,2.00,17.00
2.00,2.00,96.00
2.00,2.00,72.00
2.00,2.00,344.00
2.00,2.00,29.00
2.00,2.00,114.00
2.00,2.00,185.00
2.00,2.00,69.00
2.00,2.00,326.00
2.00,2.00,0.00
2.00,2.00,123.00
2.00,2.00,35.00
2.00,2.00,60.00
2.00,2.00,190.00
2.00,2.00,8657.00
2.00,2.00,39.00
2.00,2.00,25.00
2.00,2.00,36.00
2.00,2.00,121.00
2.00,2.00,83.00
2.00,2.00,152.00
2.00,2.00,155.00
2.00,2.00,154.00
2.00,2.00,100.00
2.00,2.00,35.00
2.00,2.00,122.00
2.00,2.00,212.00
2.00,2.00,361.00
2.00,2.00,63.00
2.00,2.00,66.00
2.00,2.00,585.00
2.00,2.00,192.00
2.00,2.00,64.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,1.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,3.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,1.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,0.00
2.00,2.00,1.00
2.00,2.00,0.00
2.00,2.00,1.00
2.00,2.00,0.00
2.00,2.00,0.00
3.00,2.00,5.00
3.00,2.00,6.00
3.00,2.00,18.00
3.00,2.00,6.00
3.00,2.00,7.00
3.00,2.00,2.00
3.00,2.00,12.00
3.00,2.00,5.00
3.00,2.00,0.00
3.00,2.00,0.00
3.00,2.00,0.00
3.00,2.00,6.00
3.00,2.00,5.00
3.00,2.00,27.00
3.00,2.00,2.00
3.00,2.00,10.00
3.00,2.00,17.00
3.00,2.00,5.00
3.00,2.00,40.00
3.00,2.00,0.00
3.00,2.00,9.00
3.00,2.00,6.00
3.00,2.00,0.00
3.00,2.00,17.00
3.00,2.00,571.00
3.00,2.00,12.00
3.00,2.00,0.00
3.00,2.00,4.00
3.00,2.00,16.00
3.00,2.00,2.00
3.00,2.00,9.00
3.00,2.00,10.00
3.00,2.00,17.00
3.00,2.00,10.00
3.00,2.00,6.00
3.00,2.00,6.00
3.00,2.00,14.00
3.00,2.00,17.00
3.00,2.00,2.00
3.00,2.00,3.00
3.00,2.00,40.00
3.00,2.00,15.00
3.00,2.00,1.00
3.00,2.00,14.00
3.00,2.00,7.00
3.00,2.00,10.00
3.00,2.00,9.00
3.00,2.00,3.00
3.00,2.00,4.00
3.00,2.00,12.00
3.00,2.00,9.00
3.00,2.00,10.00
3.00,2.00,0.00
3.00,2.00,0.00
3.00,2.00,3.00
3.00,2.00,6.00
3.00,2.00,40.00
3.00,2.00,11.00
3.00,2.00,14.00
3.00,2.00,7.00
3.00,2.00,4.00
3.00,2.00,72.00
3.00,2.00,0.00
3.00,2.00,17.00
3.00,2.00,4.00
3.00,2.00,5.00
3.00,2.00,27.00
3.00,2.00,568.00
3.00,2.00,6.00
3.00,2.00,8.00
3.00,2.00,3.00
3.00,2.00,14.00
3.00,2.00,3.00
3.00,2.00,13.00
3.00,2.00,11.00
3.00,2.00,14.00
3.00,2.00,20.00
3.00,2.00,4.00
3.00,2.00,10.00
3.00,2.00,21.00
3.00,2.00,36.00
3.00,2.00,3.00
3.00,2.00,9.00
3.00,2.00,59.00
3.00,2.00,20.00
3.00,2.00,4.00
3.00,2.00,133.00
3.00,2.00,89.00
3.00,2.00,102.00
3.00,2.00,47.00
3.00,2.00,47.00
3.00,2.00,55.00
3.00,2.00,104.00
3.00,2.00,56.00
3.00,2.00,42.00
3.00,2.00,17.00
3.00,2.00,5.00
3.00,2.00,47.00
3.00,2.00,50.00
3.00,2.00,394.00
3.00,2.00,43.00
3.00,2.00,125.00
3.00,2.00,89.00
3.00,2.00,48.00
3.00,2.00,374.00
3.00,2.00,0.00
3.00,2.00,100.00
3.00,2.00,76.00
3.00,2.00,19.00
3.00,2.00,179.00
3.00,2.00,4205.00
3.00,2.00,38.00
3.00,2.00,53.00
3.00,2.00,48.00
3.00,2.00,61.00
3.00,2.00,23.00
3.00,2.00,98.00
3.00,2.00,121.00
3.00,2.00,123.00
3.00,2.00,111.00
3.00,2.00,23.00
